n, iterative-time, recursive-time
9487,35125,35125
9488,35084,35250
9489,35042,35083
9490,35000,35250
9491,35125,35083
9492,35042,35125
9493,35125,35167
9494,35083,35083
9495,35166,35083
9496,35083,35125
9497,35042,35083
9498,35042,35042
9499,35083,35125
9500,35167,35083
9501,35000,35042
9502,35125,35000
9503,35042,34959
9504,35125,35000
9505,35083,35042
9506,35041,35042
9507,35084,35000
9508,35084,35084
9509,35083,35042
9510,35166,35042
9511,34959,35083
9512,35083,35083
9513,35125,35083
9514,35000,35042
9515,35125,35000
9516,35166,35125
9517,35041,35125
9518,35083,35083
9519,35042,35125
9520,35083,35166
9521,35083,35125
9522,35084,35084
9523,35083,35083
9524,35125,35125
9525,35125,35083
9526,35125,35042
9527,35083,35125
9528,35125,35042
9529,35209,35084
9530,35166,35042
9531,35125,35125
9532,35125,35042
9533,35209,35125
9534,35125,35041
9535,35250,35125
9536,35166,35083
9537,35166,35167
9538,35250,35084
9539,35166,35083
9540,35125,35084
9541,35250,37542
9542,35250,35166
9543,35167,35167
9544,35167,35166
9545,35208,35167
9546,35167,35250
9547,35333,35208
9548,35125,35167
9549,35166,35166
9550,35208,35208
9551,35208,35208
9552,35208,35250
9553,35166,35208
9554,35250,35250
9555,35208,35250
9556,35208,35208
9557,35208,35250
9558,35167,35250
9559,35209,35209
9560,35250,35208
9561,35250,35167
9562,35292,35292
9563,35292,35333
9564,35292,35292
9565,35417,35292
9566,35333,35250
9567,35292,35333
9568,35292,35375
9569,35291,35333
9570,35250,35292
9571,35334,35292
9572,35333,35375
9573,35333,35375
9574,35375,35208
9575,35333,35333
9576,35250,35333
9577,35291,35375
9578,35333,35375
9579,35291,35291
9580,35375,35416
9581,35292,35375
9582,35417,35333
9583,35334,35417
9584,35417,35333
9585,35333,35417
9586,35333,35375
9587,35458,35375
9588,35333,35333
9589,35417,35375
9590,35417,35375
9591,35417,35375
9592,35375,35375
9593,35333,35334
9594,35416,35375
9595,35375,35334
9596,35375,35417
9597,35417,35334
9598,35417,35375
9599,35416,35375
9600,35417,35375
9601,35291,35333
9602,35500,35334
9603,35458,35458
9604,35417,35334
9605,35459,35375
9606,35333,35458
9607,35458,35375
9608,35417,35459
9609,35416,35416
9610,35459,35459
9611,35459,35459
9612,35417,35416
9613,35459,35417
9614,35416,35375
9615,35625,35500
9616,35417,35584
9617,35459,35375
9618,35625,35500
9619,35542,35667
9620,35583,35500
9621,35542,35500
9622,35500,35583
9623,35459,35500
9624,35459,35459
9625,35458,35500
9626,35458,35500
9627,35583,35458
9628,35459,35500
9629,35500,35625
9630,35666,35708
9631,35500,35833
9632,35791,35417
9633,35541,35667
9634,35667,35584
9635,35541,35542
9636,35541,35500
9637,35500,35500
9638,35583,35583
9639,35667,35667
9640,35542,35542
9641,35584,35625
9642,35750,35625
9643,35625,35625
9644,35583,35583
9645,35709,35750
9646,35542,35500
9647,35542,35584
9648,35541,35500
9649,35542,35667
9650,35708,35542
9651,35541,35625
9652,35625,35541
9653,35542,35667
9654,35583,35541
9655,35708,35750
9656,35666,35583
9657,35834,35792
9658,35792,35791
9659,35792,35625
9660,35542,35625
9661,35542,35833
9662,35959,35792
9663,35541,35708
9664,35625,35958
9665,35791,36167
9666,35916,35875
9667,35750,35875
9668,35667,35875
9669,35708,35583
9670,35625,35666
9671,35958,35584
9672,35667,35750
9673,35708,35667
9674,35667,35625
9675,35667,35750
9676,35709,35750
9677,37417,35792
9678,35834,35709
9679,35833,35833
9680,35875,35625
9681,35750,35750
9682,35833,35833
9683,35792,35583
9684,35709,35750
9685,35792,35709
9686,35708,35666
9687,35750,35709
9688,35750,35708
9689,35833,35875
9690,35750,35709
9691,35708,35708
9692,35875,35750
9693,35792,35791
9694,35875,35708
9695,35750,35709
9696,35709,35750
9697,35750,35750
9698,35750,35792
9699,35750,35708
9700,35750,35750
9701,35791,35750
9702,35750,35792
9703,35833,35750
9704,35750,35750
9705,35875,35750
9706,35833,35708
9707,36792,35750
9708,35875,35708
9709,35792,35834
9710,35833,35833
9711,35791,35792
9712,35833,35750
9713,35750,35792
9714,35833,35875
9715,35917,35875
9716,35917,36041
9717,35792,35792
9718,35791,35833
9719,35917,35834
9720,35875,35917
9721,35875,35958
9722,35875,36000
9723,35917,35833
9724,35875,35958
9725,35916,35833
9726,35833,35875
9727,35917,36000
9728,35916,36000
9729,38750,35875
9730,35791,35958
9731,35958,36041
9732,36000,35958
9733,35875,35875
9734,35959,35875
9735,35916,38625
9736,35875,35917
9737,35917,35959
9738,35875,35916
9739,36084,36209
9740,35916,36000
9741,35958,35875
9742,36083,35958
9743,36000,36041
9744,36125,35958
9745,35917,36042
9746,36292,36042
9747,35958,36167
9748,35958,35917
9749,35917,36000
9750,36041,36167
9751,40000,36000
9752,35875,36000
9753,35958,36250
9754,36042,36125
9755,35875,35958
9756,35916,36083
9757,36125,36042
9758,36166,36000
9759,35917,36000
9760,36083,35959
9761,36000,36167
9762,35958,36000
9763,36125,35917
9764,36041,36000
9765,36125,35958
9766,36166,35916
9767,36042,36000
9768,36083,35959
9769,36125,36208
9770,36042,36042
9771,35875,36084
9772,36042,36084
9773,36000,36000
9774,36125,36000
9775,36000,36084
9776,35958,36042
9777,36000,36041
9778,36000,36084
9779,36041,36042
9780,35958,36125
9781,36042,36084
9782,36042,36000
9783,36042,36083
9784,36125,36041
9785,36292,36042
9786,36167,36167
9787,36000,36208
9788,36042,36083
9789,36083,36041
9790,36042,36167
9791,36083,36083
9792,36042,36125
9793,36167,36042
9794,36125,36084
9795,36125,36083
9796,36083,36125
9797,36084,36084
9798,36084,36084
9799,36084,36209
9800,36084,36125
9801,36167,36125
9802,36041,36167
9803,36166,36083
9804,36333,36167
9805,36083,36083
9806,36125,36208
9807,36125,36167
9808,36125,36209
9809,36125,36166
9810,36209,37584
9811,36209,36292
9812,36125,36250
9813,36500,36208
9814,36125,36166
9815,36167,36166
9816,36292,36291
9817,36375,36167
9818,36333,36208
9819,36209,36167
9820,36208,36083
9821,36166,36166
9822,36291,36167
9823,36250,36208
9824,36250,36209
9825,36209,36250
9826,36333,36208
9827,36292,36250
9828,36208,36291
9829,36292,36167
9830,36250,36334
9831,36291,36250
9832,36292,36208
9833,36292,36292
9834,36209,36250
9835,36209,36250
9836,36292,36209
9837,36333,36291
9838,36291,36292
9839,36334,36292
9840,36292,36250
9841,36250,36291
9842,36292,36291
9843,36291,36375
9844,36333,36208
9845,36333,36250
9846,36292,36292
9847,36250,36333
9848,72250,130000
9849,131791,52625
9850,52667,59708
9851,62417,36583
9852,36334,36334
9853,36541,36292
9854,36292,36333
9855,36333,36417
9856,36334,36292
9857,36250,36417
9858,36333,36375
9859,36291,36333
9860,74417,36458
9861,36250,36375
9862,36292,36333
9863,36334,36375
9864,36292,36500
9865,36334,36625
9866,36417,36333
9867,36333,36458
9868,36417,36375
9869,36292,36375
9870,36375,36375
9871,36375,36375
9872,36417,36375
9873,36458,36375
9874,36417,36333
9875,36458,36333
9876,36416,36417
9877,36417,36417
9878,36375,36416
9879,36375,36416
9880,36542,36458
9881,36458,36458
9882,36375,36417
9883,36458,36417
9884,36416,36458
9885,36459,36417
9886,36500,36375
9887,36459,36500
9888,36417,36416
9889,36542,36417
9890,36458,36416
9891,36459,36375
9892,36542,36416
9893,36500,36458
9894,36542,36417
9895,36500,36458
9896,36500,36541
9897,36500,36458
9898,36542,36458
9899,36542,36459
9900,36542,36584
9901,36458,36583
9902,36458,36500
9903,36458,36500
9904,36541,36500
9905,36541,36500
9906,36500,36500
9907,36500,36542
9908,36500,36542
9909,36541,36458
9910,36542,36542
9911,36542,36459
9912,36625,36500
9913,36583,36500
9914,36583,36541
9915,36500,36583
9916,36542,36459
9917,36583,36583
9918,36500,36500
9919,36500,36625
9920,36542,36541
9921,36542,36625
9922,36583,36542
9923,36500,36583
9924,36542,36584
9925,36542,36542
9926,36625,36583
9927,36583,36583
9928,36583,36583
9929,36625,36625
9930,36583,36583
9931,36625,36625
9932,36584,36625
9933,36625,39542
9934,36667,36542
9935,36542,36625
9936,36666,36583
9937,36625,36625
9938,36625,36584
9939,36625,36625
9940,36625,36583
9941,36667,36666
9942,36625,36709
9943,36666,36625
9944,36625,36666
9945,36667,36667
9946,36625,36708
9947,36625,36667
9948,36667,36667
9949,36667,36625
9950,36708,36667
9951,36625,36666
9952,36667,36709
9953,36667,36708
9954,36708,36708
9955,36667,36750
9956,36625,36709
9957,36666,36750
9958,36667,36709
9959,36666,36750
9960,36625,36791
9961,36625,36750
9962,36708,36750
9963,36666,36708
9964,36750,36875
9965,36667,36833
9966,36708,36792
9967,36709,36708
9968,36792,36750
9969,36750,36833
9970,36750,36791
9971,36791,36708
9972,36792,36792
9973,36791,36792
9974,36750,36833
9975,36875,36750
9976,39583,36750
9977,36750,36792
9978,36792,36792
9979,36833,36750
9980,36834,36750
9981,36834,36750
9982,36833,36875
9983,36750,36791
9984,36833,36792
9985,36750,36791
9986,36875,36833
9987,36917,39666
9988,36833,36750
9989,36792,36791
9990,36917,36875
9991,36834,36792
9992,36875,36875
9993,36792,36792
9994,36875,36833
9995,36917,36834
9996,36875,36833
9997,36791,36917
9998,36875,36834
9999,36875,36916
